"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM18e010","0.12561934202582","0.00566376426638788","0.0300088678051857","0.559927906446555","10.2750905247892","1.86077480922353","498.794788204616","0.151056121185004","0.00308618876672088","6.78883431893267","3.29701702984921","0.0560697057350041","0.0339641513781759","0.0563150005077886","0.0501617195731633","7.23650861050994e-07","4.30444444881626e-07","2.19487132570336e-06","5.363183784668e-06","0.124984351669474","0.103329741158104","0.182050439798692","0.23916697132754","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","84","1092","263.37","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
