"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM06e015","0.1114159878358","0.000114965229921907","0.0375420406012114","0.524958768395822","1.99318605650708","1.80627434466006","3633.62261346204","0.208180449285857","0.00580562117213394","10.3046818644113","5.20846081336895","0.0849789750669699","0.0625642282912157","0.0729233471457273","0.0759913669513759","1.6814615360017e-32","7.40839345568327e-46","2.70982840121001e-28","1.06510857256424e-33","0.00891677066778813","2.40336576498784e-09","0.107471486225068","0.00357576861380893","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","76","988","277.035","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
