"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM48e025","0.0510897299466896","0.0050513966856196","0.0305290403893875","2.59909261551222","7.80145191785131","1.79673198874919","5879.20252061822","0.725223461583971","0.0343703142438388","26.3881546109521","9.03078177559579","0.319572919886527","0.404331651735073","0.194467839600238","0.122815159794144","1.02143055171377e-06","6.78263335465418e-11","0.00147347029014311","0.0684970538911337","1.44198960242347e-05","1.07285278754701e-09","0.0115252019186919","0.209923640537733","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","71","923","189.478","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
