"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM08e010","0.120652908635408","0.0099796709806037","0.0328814053145929","0.578109071457133","7.70436716225017","1.82380624316532","980.972128727232","0.119549988905158","0.00267813933008079","6.43405806568534","3.29682129068523","0.0475511306057202","0.0289441118934588","0.0505882731134886","0.0504287344184798","1.85603664609517e-18","2.17925942749562e-22","2.27915083790731e-15","2.6544105455706e-18","0.196582920940593","0.0186385836752269","0.54737526454057","0.210384577914875","1","1000","100","1","1","1","L-BFGS-B","1",NA,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH","79","1027","271.576","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
