"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM08e005","0.112421926528141","0.00174633276002531","0.0363605604031036","0.533082256071375","0.0411813801681771","1.80547758178974","507.444819507104","0.116907321306651","0.00423690029020995","3.16224568994732","1.67016235460278","0.0496078360701129","0.0480669929643381","0.027096777842394","0.0267320192390603","5.53023097842873e-32","5.94769813268766e-52","5.2349234756353e-22","4.52812473998548e-19","3.20853091152817e-07","7.17682481270589e-24","0.0247471692359049","0.14773847521403","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","96","1248","328.207","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
