"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM12e010","0.132631016007428","0.0182450345269126","0.0305742982069751","0.8692510065388","47.0586457438278","1.7687637444627","698.799622280899","0.12503670243437","0.00220112831425876","6.69382685341995","3.52811621182906","0.0508553206552881","0.0255478377243121","0.0533187994809546","0.0543997328497598","2.79578587424182e-11","9.71182742339171e-17","1.07284735364378e-13","9.84560740691374e-13","0.160769592182463","0.00105804361521969","0.0268964945063131","0.0596352947520755","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","68","884","238.12","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
