"","Caso","mu_mx","K_N","Y_NB","bet_mx","K_S","Y_SE","err_q.global","pRMSD.C_B","pRMSD.C_N","pRMSD.C_S","pRMSD.C_E","npRMSD.C_B","npRMSD.C_N","npRMSD.C_S","npRMSD.C_E","Regr_P.C_B","Regr_P.C_N","Regr_P.C_S","Regr_P.C_E","LackAdj_P.C_B","LackAdj_P.C_N","LackAdj_P.C_S","LackAdj_P.C_E","scal.mu_mx","scal.K_N","scal.Y_NB","scal.bet_mx","scal.K_S","scal.Y_SE","Solver","Slvr.ID","DEoptim.itmx","Slvr.Msg","Slvr.FuncEvs","n_iter/n_EvalFnc","t_com [s]","CAS Notas"
"","EM24e020","0.114631440861885","1e-04","0.0274178497133572","0.455839901488055","10.4652731333109","1.60141759968693","1069.90516216105","0.224041575445396","0.00387243742330441","11.6738479424545","5.19546292628042","0.0930736461019167","0.0391388780721313","0.0856635063590089","0.0777382680465181","1.82064501628573e-06","0.00254484473713433","3.83208667202719e-07","5.27787153447538e-05","0.0299134803895603","0.491532470666674","0.0124800213948056","0.143698993429569","1","1000","100","1","1","1","L-BFGS-B","1",NA,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","81","1053","257.494","* Distintas cotas en K_S, K_N, bet_mx, con rto a primeras pruebas (3.09.2021 y 17.09.2021)."
